data,valor,serie,fonte,codigo,ajuste_sazonal,variavel,base
2002-07-01,7994745,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2002-08-01,7912077,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2002-09-01,7962152,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2002-10-01,7988912,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2002-11-01,7989551,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2002-12-01,7967386,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-01-01,7979409,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-02-01,7950220,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-03-01,7942551,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-04-01,7923244,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-05-01,7805399,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-06-01,7837833,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-07-01,7768594,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-08-01,7886944,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-09-01,8116714,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-10-01,8140657,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-11-01,8249603,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2003-12-01,8123962,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-01-01,8268161,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-02-01,8400708,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-03-01,8440682,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-04-01,8507814,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-05-01,8598882,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-06-01,8619628,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-07-01,8680077,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-08-01,8774739,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-09-01,8817670,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-10-01,8765520,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-11-01,8758561,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2004-12-01,8815408,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-01-01,8865074,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-02-01,8744761,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-03-01,8821628,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-04-01,8825649,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-05-01,9112804,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-06-01,8948238,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-07-01,8892640,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-08-01,8895802,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-09-01,8846709,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-10-01,8793163,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-11-01,8882715,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2005-12-01,9027582,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-01-01,9063240,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-02-01,9138127,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-03-01,9076495,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-04-01,9132036,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-05-01,9189404,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-06-01,9058413,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-07-01,9145503,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-08-01,9125077,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-09-01,9060485,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-10-01,9100874,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-11-01,9226409,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2006-12-01,9294637,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-01-01,9268095,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-02-01,9388550,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-03-01,9506325,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-04-01,9602419,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-05-01,9626391,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-06-01,9686990,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-07-01,9652336,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-08-01,9784772,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-09-01,9723929,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-10-01,9947879,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-11-01,9857515,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2007-12-01,9893791,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-01-01,10050035,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-02-01,10020855,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-03-01,10061389,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-04-01,10058571,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-05-01,10120903,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-06-01,10275123,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-07-01,10308605,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-08-01,10199914,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-09-01,10331295,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-10-01,10015574,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-11-01,9435613,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2008-12-01,8376265,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-01-01,8555094,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-02-01,8762789,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-03-01,8794996,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-04-01,8912990,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-05-01,9034041,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-06-01,9144868,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-07-01,9261096,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-08-01,9414816,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-09-01,9555942,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-10-01,9743541,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-11-01,9879425,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2009-12-01,9913914,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-01-01,10069652,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-02-01,10053122,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-03-01,10270187,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-04-01,10310759,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-05-01,10290430,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-06-01,10242447,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-07-01,10177692,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-08-01,10147304,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-09-01,10173197,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-10-01,10149782,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-11-01,10211030,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2010-12-01,10261591,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-01-01,10298096,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-02-01,10414364,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-03-01,10460019,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-04-01,10197800,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-05-01,10499830,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-06-01,10297621,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-07-01,10294037,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-08-01,10195058,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-09-01,10037017,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-10-01,9940491,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-11-01,9983213,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2011-12-01,10243796,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2012-01-01,9809323,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2012-02-01,9887658,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2012-03-01,9832301,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2012-04-01,9837943,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2012-05-01,9886984,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2012-06-01,9908899,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2012-07-01,10041761,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2012-08-01,10239484,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
